id,category,abm_dimensions,reference_dimensions,pixels_equal,abm_gt,reference_gt
18_em_4,identical,129x87,129x87,true,e ^ { - n },e ^ { - n }
18_em_5,identical,194x83,194x83,true,\int g = \lim _ { n \rightarrow \infty } \int g _ { n },\int g = \lim _ { n \rightarrow \infty } \int g _ { n }
18_em_6,identical,261x79,261x79,true,g ( b ) - g ( a ) = b - a,g ( b ) - g ( a ) = b - a
18_em_7,identical,160x95,160x95,true,\sin ^ { 2 } \theta,\sin ^ { 2 } \theta
18_em_8,identical,281x81,281x81,true,x _ { L L L } \leq x _ { L L },x _ { L L L } \leq x _ { L L }
18_em_9,identical,271x169,271x169,true,\frac { a } { b + \sqrt { c } },\frac { a } { b + \sqrt { c } }
20_em_25,identical,846x121,846x121,true,\sin ( x + y ) = \sin x \cos y + \cos x \sin y,\sin ( x + y ) = \sin x \cos y + \cos x \sin y
20_em_26,identical,292x166,292x166,true,\frac { 9 } { 9 + \sqrt { 9 } },\frac { 9 } { 9 + \sqrt { 9 } }
20_em_27,identical,530x168,530x168,true,R _ { o } = \frac { ( \frac { \beta + 1 } { \beta } ) r _ { e } + ( \beta + 2 + \frac { 2 } { \beta } ) r _ { o } } { 2 + \frac { 2 } { \beta } },R _ { o } = \frac { ( \frac { \beta + 1 } { \beta } ) r _ { e } + ( \beta + 2 + \frac { 2 } { \beta } ) r _ { o } } { 2 + \frac { 2 } { \beta } }
20_em_28,identical,246x72,246x72,true,1 . 3 7 9 1 9 4 1 7 1,1 . 3 7 9 1 9 4 1 7 1
20_em_29,identical,257x83,257x83,true,"( - \infty , \infty )","( - \infty , \infty )"
20_em_30,identical,53x70,53x70,true,I _ { S },I _ { S }
20_em_31,identical,537x101,537x101,true,X X ^ { - 1 } = X ^ { - 1 } X = I,X X ^ { - 1 } = X ^ { - 1 } X = I
20_em_32,identical,86x126,86x126,true,\frac { \pi } { 3 },\frac { \pi } { 3 }
20_em_33,identical,751x147,751x147,true,R _ { a } = \frac { R _ { 1 } R _ { 2 } + R _ { 2 } R _ { 3 } + R _ { 3 } R _ { 1 } } { R _ { 2 } },R _ { a } = \frac { R _ { 1 } R _ { 2 } + R _ { 2 } R _ { 3 } + R _ { 3 } R _ { 1 } } { R _ { 2 } }
20_em_34,identical,190x89,190x89,true,\sin ( a + b ),\sin ( a + b )
20_em_35,identical,246x79,246x79,true,\mu \geq 0,\mu \geq 0
20_em_36,identical,382x99,382x99,true,e _ { 5 } - 5 e _ { 4 },e _ { 5 } - 5 e _ { 4 }
20_em_37,identical,1096x211,1096x211,true,\frac { 3 \times 3 ^ { 2 } } { 2 } + \frac { 5 \times ( - 5 ) ^ { 2 } } { 2 } = \frac { 3 \times v _ { 1 } ^ { 2 } } { 2 } + \frac { 5 \times v _ { 2 } ^ { 2 } } { 2 },\frac { 3 \times 3 ^ { 2 } } { 2 } + \frac { 5 \times ( - 5 ) ^ { 2 } } { 2 } = \frac { 3 \times v _ { 1 } ^ { 2 } } { 2 } + \frac { 5 \times v _ { 2 } ^ { 2 } } { 2 }
20_em_38,identical,77x79,77x79,true,Y _ { t + 1 },Y _ { t + 1 }
20_em_39,identical,416x98,416x98,true,n ^ { 2 } + n - n,n ^ { 2 } + n - n
20_em_40,identical,217x92,217x92,true,\sqrt { 4 x ^ { 5 } + x },\sqrt { 4 x ^ { 5 } + x }
20_em_41,identical,115x64,115x64,true,9 / 5,9 / 5
20_em_42,identical,56x57,56x57,true,1 7,1 7
20_em_43,identical,367x146,367x146,true,( 6 4 8 + 6 4 8 ) ^ { \frac { 1 } { 4 } } + 8,( 6 4 8 + 6 4 8 ) ^ { \frac { 1 } { 4 } } + 8
20_em_44,identical,175x66,175x66,true,8 c m,8 c m
20_em_45,identical,100x71,100x71,true,\sqrt { C _ { n } },\sqrt { C _ { n } }
20_em_46,identical,408x175,408x175,true,\frac { d _ { 1 } - 2 } { d _ { 1 } } \frac { d _ { 2 } } { d _ { 2 } + 2 },\frac { d _ { 1 } - 2 } { d _ { 1 } } \frac { d _ { 2 } } { d _ { 2 } + 2 }
20_em_47,identical,224x60,224x60,true,5 3 9 5,5 3 9 5
20_em_48,identical,374x105,374x105,true,f ( 1 . 9 9 ) = 3 . 9 9 2 1 9 2 0 1,f ( 1 . 9 9 ) = 3 . 9 9 2 1 9 2 0 1
20_em_49,identical,73x57,73x57,true,6 f t,6 f t
23_em_50,identical,136x90,136x90,true,d ^ { - 7 },d ^ { - 7 }
23_em_51,identical,613x147,613x147,true,n = p _ { 1 } ^ { e _ { 1 } } p _ { 2 } ^ { e _ { 2 } } \ldots p _ { m } ^ { e _ { m } },n = p _ { 1 } ^ { e _ { 1 } } p _ { 2 } ^ { e _ { 2 } } \ldots p _ { m } ^ { e _ { m } }
23_em_52,identical,71x71,71x71,true,2 p,2 p
23_em_53,identical,292x153,292x153,true,\frac { 1 } { 3 } + \frac { 1 } { 3 },\frac { 1 } { 3 } + \frac { 1 } { 3 }
23_em_54,identical,216x83,216x83,true,\beta _ { 0 } = 1 0 0 0,\beta _ { 0 } = 1 0 0 0
23_em_55,identical,153x74,153x74,true,\sqrt { 1 1 3 },\sqrt { 1 1 3 }
23_em_56,identical,132x59,132x59,true,9 + 2,9 + 2
23_em_57,identical,276x97,276x97,true,\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 },\sqrt { 3 ^ { 2 } + 2 ^ { 2 } } = \sqrt { 1 3 }
23_em_58,identical,220x93,220x93,true,z ^ { d } + z,z ^ { d } + z
23_em_59,identical,530x204,530x204,true,\sum _ { r = 1 } ^ { n } a r ^ { b } = a \sum _ { r = 1 } ^ { n } r ^ { b },\sum _ { r = 1 } ^ { n } a r ^ { b } = a \sum _ { r = 1 } ^ { n } r ^ { b }
23_em_60,identical,263x114,263x114,true,\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } ),\frac { 2 } { 3 } + \frac { 1 } { 9 } = ( \frac { 7 } { 9 } )
23_em_61,identical,269x71,269x71,true,\cos 2 \alpha,\cos 2 \alpha
23_em_62,identical,271x81,271x81,true,t ^ { 2 } + t + x,t ^ { 2 } + t + x
23_em_63,identical,316x107,316x107,true,F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } },F = \sqrt { F _ { x } ^ { 2 } + F _ { y } ^ { 2 } }
23_em_64,identical,184x91,184x91,true,\log _ { e } x,\log _ { e } x
23_em_65,identical,118x65,118x65,true,f ( n - 1 ),f ( n - 1 )
23_em_66,identical,226x83,226x83,true,z ^ { 3 } + z = z,z ^ { 3 } + z = z
23_em_67,identical,245x89,245x89,true,2 ( ( x + 2 ) ^ { 2 } - 4 + 1 ),2 ( ( x + 2 ) ^ { 2 } - 4 + 1 )
23_em_68,identical,162x169,162x169,true,\frac { q - p } { \sqrt { p q } },\frac { q - p } { \sqrt { p q } }
23_em_69,identical,159x71,159x71,true,X \leq 1 5,X \leq 1 5
23_em_70,identical,280x68,280x68,true,\alpha + \beta = \beta + \alpha,\alpha + \beta = \beta + \alpha
23_em_71,identical,113x87,113x87,true,c T ^ { \prime },c T ^ { \prime }
23_em_72,identical,384x182,384x182,true,\sum _ { i = 1 } ^ { n } x _ { n } = \sum _ { i = 1 } ^ { n } y _ { n },\sum _ { i = 1 } ^ { n } x _ { n } = \sum _ { i = 1 } ^ { n } y _ { n }
23_em_73,identical,152x90,152x90,true,B _ { m + 1 },B _ { m + 1 }
26_em_75,identical,797x114,797x114,true,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b,1 - 2 a + b - 2 a b = 1 - 2 b + a - 2 a b
26_em_76,identical,126x80,126x80,true,- m p,- m p
26_em_77,identical,504x206,504x206,true,x ^ { i } e _ { i } = \sum _ { i } x ^ { i } e _ { i },x ^ { i } e _ { i } = \sum _ { i } x ^ { i } e _ { i }
26_em_78,identical,79x58,79x58,true,1 6 9,1 6 9
26_em_79,identical,173x72,173x72,true,- a + b + c,- a + b + c
26_em_80,identical,311x122,311x122,true,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9,\frac { 3 1 9 } { 2 8 } = 1 1 . 3 9
26_em_81,identical,411x98,411x98,true,- 2 x + \sin ( 2 x + 2 ) - 2,- 2 x + \sin ( 2 x + 2 ) - 2
26_em_82,identical,266x137,266x137,true,\frac { 1 } { 2 } t ^ { 2 } u ( t ),\frac { 1 } { 2 } t ^ { 2 } u ( t )
26_em_83,identical,379x135,379x135,true,d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) },d _ { t } = \frac { a ( t ) - a ( t - 1 ) } { a ( t ) }
26_em_84,identical,663x149,663x149,true,S _ { \infty } = \lim _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - r } = \frac { a } { 1 - r },S _ { \infty } = \lim _ { n \rightarrow \infty } \frac { a ( 1 - r ^ { n } ) } { 1 - r } = \frac { a } { 1 - r }
26_em_85,identical,134x82,134x82,true,\log _ { u } g,\log _ { u } g
26_em_86,identical,119x94,119x94,true,\log _ { a } x,\log _ { a } x
26_em_87,identical,370x129,370x129,true,\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x,\int x \cos ( x ) d x = x \sin ( x ) - \int \sin ( x ) d x
26_em_88,identical,474x127,474x127,true,v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 },v ^ { 2 } - v _ { v } ^ { 2 } = v _ { v } ^ { 2 }
26_em_89,identical,533x132,533x132,true,x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 l _ { 1 } l _ { 2 } c _ { 2 },x ^ { 2 } + y ^ { 2 } = l _ { 1 } ^ { 2 } + l _ { 2 } ^ { 2 } + 2 l _ { 1 } l _ { 2 } c _ { 2 }
26_em_90,identical,281x112,281x112,true,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x,\int \frac { 1 9 } { \sqrt { 9 x - 3 8 } } d x
26_em_91,identical,127x73,127x73,true,k [ a ^ { - 1 } ],k [ a ^ { - 1 } ]
26_em_92,identical,181x129,181x129,true,- \frac { 1 1 \pi } { 8 },- \frac { 1 1 \pi } { 8 }
26_em_93,identical,201x75,201x75,true,4 \times 4 + 4 - 4,4 \times 4 + 4 - 4
26_em_94,identical,281x123,281x123,true,[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ],[ \frac { 1 } { 2 } \sin ^ { 2 } ( 1 ) ] - [ \frac { 1 } { 2 } \sin ^ { 2 } ( 0 ) ]
26_em_95,identical,216x83,216x83,true,\sqrt { a } \sqrt { b } = \sqrt { a b },\sqrt { a } \sqrt { b } = \sqrt { a b }
26_em_96,identical,269x126,269x126,true,4 + 4 + \frac { 4 } { 4 },4 + 4 + \frac { 4 } { 4 }
26_em_97,identical,217x100,217x100,true,\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 },\sqrt { - 4 } = \sqrt { - 1 } \sqrt { 4 }
26_em_98,identical,229x106,229x106,true,( \sqrt { 2 } x + 2 ) ( x + 3 ),( \sqrt { 2 } x + 2 ) ( x + 3 )
26_em_99,identical,509x131,509x131,true,"1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0","1 0 , 0 0 0 + 1 , 0 0 0 = 1 1 , 0 0 0"
27_em_100,identical,76x66,76x66,true,\sqrt { 4 5 },\sqrt { 4 5 }
27_em_101,identical,386x88,386x88,true,1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 },1 + \sqrt { 5 } = x _ { 1 } + y _ { 1 } \sqrt { 5 }
27_em_102,identical,240x105,240x105,true,\lim _ { a \rightarrow \infty } f ( a ),\lim _ { a \rightarrow \infty } f ( a )
27_em_103,identical,130x78,130x78,true,\exists y \exists x F,\exists y \exists x F
27_em_104,identical,226x70,226x70,true,w = q _ { H } - q _ { C },w = q _ { H } - q _ { C }
27_em_105,identical,249x74,249x74,true,( a - 2 x ) ( a + 2 x ),( a - 2 x ) ( a + 2 x )
27_em_106,identical,449x83,449x83,true,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta,\alpha ^ { 2 } + \beta ^ { 2 } = ( \alpha + \beta ) ^ { 2 } - 2 \alpha \beta
27_em_107,identical,347x120,347x120,true,\int k x ^ { n } d x = k \int x ^ { n } d x,\int k x ^ { n } d x = k \int x ^ { n } d x
27_em_108,identical,97x64,97x64,true,0 + A,0 + A
27_em_109,identical,345x99,345x99,true,f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 ),f ^ { ( i + k ) } ( 0 ) = f ^ { ( i ) } ( 0 ) f ^ { ( k ) } ( 0 )
27_em_110,identical,491x78,491x78,true,( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0,( 2 9 ) - 2 ( 1 6 ) + ( 3 ) = 2 9 - 3 2 + 3 = 0
27_em_111,identical,821x121,821x121,true,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + 2 x y + y ^ { 2 } - 2 x y - 2 y ^ { 2 },x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + 2 x y + y ^ { 2 } - 2 x y - 2 y ^ { 2 }
27_em_112,identical,64x67,64x67,true,M _ { 3 },M _ { 3 }
27_em_113,identical,321x149,321x149,true,x = \frac { a f ( b ) - b f ( a ) } { f ( b ) - f ( a ) },x = \frac { a f ( b ) - b f ( a ) } { f ( b ) - f ( a ) }
27_em_114,identical,186x122,186x122,true,\int \sin 2 \theta d \theta,\int \sin 2 \theta d \theta
27_em_115,identical,79x64,79x64,true,7 \sqrt { 2 },7 \sqrt { 2 }
27_em_116,identical,468x85,468x85,true,v _ { 7 } + v _ { 3 } + v _ { 4 } - v _ { 8 } = 0,v _ { 7 } + v _ { 3 } + v _ { 4 } - v _ { 8 } = 0
27_em_117,identical,529x98,529x98,true,\cos \theta \sin \theta + \theta + \theta ^ { 2 },\cos \theta \sin \theta + \theta + \theta ^ { 2 }
27_em_118,identical,213x84,213x84,true,\sqrt { 3 2 } + \sqrt { 3 2 },\sqrt { 3 2 } + \sqrt { 3 2 }
27_em_119,identical,169x68,169x68,true,6 7 7 8,6 7 7 8
27_em_120,identical,69x65,69x65,true,\sqrt { 1 5 },\sqrt { 1 5 }
27_em_121,identical,692x115,692x115,true,1 - z + z ^ { 2 } - z ^ { 3 } + z ^ { 4 } - z ^ { 5 } + \ldots,1 - z + z ^ { 2 } - z ^ { 3 } + z ^ { 4 } - z ^ { 5 } + \ldots
27_em_122,identical,123x82,123x82,true,\pm \sqrt [ x ] { b },\pm \sqrt [ x ] { b }
27_em_123,identical,170x102,170x102,true,\int 2 x ^ { - 2 } d x,\int 2 x ^ { - 2 } d x
27_em_124,identical,201x95,201x95,true,a \div b,a \div b
28_em_125,identical,248x151,248x151,true,\frac { 2 } { \sqrt { 2 + \sqrt { 2 } } },\frac { 2 } { \sqrt { 2 + \sqrt { 2 } } }
28_em_126,identical,324x215,324x215,true,\frac { \sum _ { k = 1 } ^ { N } k ^ { 2 } } { a },\frac { \sum _ { k = 1 } ^ { N } k ^ { 2 } } { a }
28_em_127,identical,208x77,208x77,true,"X , X _ { t }","X , X _ { t }"
28_em_128,identical,599x190,599x190,true,\frac { x ^ { 2 } } { 9 } - \frac { y ^ { 2 } } { 4 9 } = 1,\frac { x ^ { 2 } } { 9 } - \frac { y ^ { 2 } } { 4 9 } = 1
28_em_129,identical,308x105,308x105,true,- \frac { 1 } { \sqrt { 2 } } ( \frac { b } { \sqrt { 2 } } - 0 ),- \frac { 1 } { \sqrt { 2 } } ( \frac { b } { \sqrt { 2 } } - 0 )
28_em_130,identical,509x112,509x112,true,\log x + \log y = \log x y,\log x + \log y = \log x y
28_em_131,identical,426x101,426x101,true,z y + 2 z y + 2 z + 2 y,z y + 2 z y + 2 z + 2 y
28_em_132,identical,82x67,82x67,true,S / V,S / V
28_em_133,identical,357x105,357x105,true,3 = \frac { 3 } { 2 } ( 3 ^ { 1 } - 1 ) = 3,3 = \frac { 3 } { 2 } ( 3 ^ { 1 } - 1 ) = 3
28_em_134,identical,191x143,191x143,true,\frac { n _ { A } } { n },\frac { n _ { A } } { n }
28_em_135,identical,414x128,414x128,true,e _ { 2 } - 2 e _ { 1 },e _ { 2 } - 2 e _ { 1 }
28_em_136,identical,144x83,144x83,true,\pi _ { t + 1 },\pi _ { t + 1 }
28_em_137,identical,829x117,829x117,true,"3 , 4 , 5 , 6 , \ldots","3 , 4 , 5 , 6 , \ldots"
28_em_138,identical,80x75,80x75,true,R _ { 0 } ^ { 0 },R _ { 0 } ^ { 0 }
28_em_139,identical,641x96,641x96,true,x y x + x y + y x + y = x ^ { 2 } y + x y + x y + y,x y x + x y + y x + y = x ^ { 2 } y + x y + x y + y
28_em_140,identical,501x95,501x95,true,3 ( - 5 ) ^ { 2 } + 3 ( - 5 - 2 ) - ( - 5 ) ( 2 ) ^ { 2 },3 ( - 5 ) ^ { 2 } + 3 ( - 5 - 2 ) - ( - 5 ) ( 2 ) ^ { 2 }
28_em_141,identical,190x126,190x126,true,\frac { 2 A B } { A + B },\frac { 2 A B } { A + B }
28_em_142,identical,243x129,243x129,true,\frac { 4 4 4 6 7 } { 3 8 9 7 3 },\frac { 4 4 4 6 7 } { 3 8 9 7 3 }
28_em_143,identical,271x73,271x73,true,[ [ S ] ] = [ S ],[ [ S ] ] = [ S ]
28_em_144,identical,208x126,208x126,true,\sum _ { i } k _ { i },\sum _ { i } k _ { i }
28_em_145,identical,245x93,245x93,true,f ( x ) = \frac { \infty } { \infty },f ( x ) = \frac { \infty } { \infty }
28_em_146,identical,131x92,131x92,true,\frac { 1 9 9 } { 1 1 },\frac { 1 9 9 } { 1 1 }
28_em_147,identical,87x65,87x65,true,[ B ],[ B ]
28_em_148,identical,432x86,432x86,true,x ( t ) = x _ { 1 } ( t ) + x _ { 2 } ( t ),x ( t ) = x _ { 1 } ( t ) + x _ { 2 } ( t )
28_em_149,identical,507x140,507x140,true,\frac { 1 } { x + y } - \frac { 1 } { x - y } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } },\frac { 1 } { x + y } - \frac { 1 } { x - y } = \frac { - 2 y } { x ^ { 2 } - y ^ { 2 } }
29_em_150,identical,100x79,100x79,true,6 0 ^ { o },6 0 ^ { o }
29_em_151,identical,84x73,84x73,true,P a,P a
29_em_152,identical,234x70,234x70,true,\sqrt { - n } = i \sqrt { n },\sqrt { - n } = i \sqrt { n }
29_em_153,identical,536x109,536x109,true,( a - b ) ^ { 2 } = a ^ { 2 } - 2 a b + b ^ { 2 },( a - b ) ^ { 2 } = a ^ { 2 } - 2 a b + b ^ { 2 }
29_em_154,identical,215x139,215x139,true,\frac { 4 z - 5 } { ( z - 1 ) ( z - 2 ) },\frac { 4 z - 5 } { ( z - 1 ) ( z - 2 ) }
29_em_155,identical,310x107,310x107,true,z ^ { 5 } + z = z,z ^ { 5 } + z = z
29_em_156,identical,193x90,193x90,true,"( 2 , 2 , 2 , 0 )","( 2 , 2 , 2 , 0 )"
29_em_157,identical,130x88,130x88,true,y = y \prime,y = y \prime
29_em_158,identical,576x112,576x112,true,\alpha ^ { 4 } + \alpha ^ { 6 } + \alpha ^ { 7 } + \alpha ^ { 9 },\alpha ^ { 4 } + \alpha ^ { 6 } + \alpha ^ { 7 } + \alpha ^ { 9 }
29_em_159,identical,70x55,70x55,true,1 8,1 8
29_em_160,identical,240x80,240x80,true,\sum a _ { j } x _ { j },\sum a _ { j } x _ { j }
29_em_161,identical,250x99,250x99,true,f ( z _ { 0 } ) = \lim _ { z \rightarrow z _ { 0 } } f ( z ),f ( z _ { 0 } ) = \lim _ { z \rightarrow z _ { 0 } } f ( z )
29_em_162,identical,154x156,154x156,true,\frac { f \prime ( x ) } { g \prime ( x ) },\frac { f \prime ( x ) } { g \prime ( x ) }
29_em_163,identical,331x77,331x77,true,C _ { t } = C + C = 2 C,C _ { t } = C + C = 2 C
29_em_164,identical,203x69,203x69,true,\cos \pi z,\cos \pi z
29_em_165,identical,596x108,596x108,true,7 x ^ { 7 - 1 } + 4 x ^ { 4 - 1 } + 1 x ^ { 1 - 1 },7 x ^ { 7 - 1 } + 4 x ^ { 4 - 1 } + 1 x ^ { 1 - 1 }
29_em_166,identical,305x137,305x137,true,\int \frac { 3 x + 1 } { x ^ { 2 } + x } d x,\int \frac { 3 x + 1 } { x ^ { 2 } + x } d x
29_em_167,identical,717x117,717x117,true,\cos ( n x ) = 2 \cos ( x ) \cos [ ( n - 1 ) x ] - \cos [ ( n - 2 ) x ],\cos ( n x ) = 2 \cos ( x ) \cos [ ( n - 1 ) x ] - \cos [ ( n - 2 ) x ]
29_em_169,identical,271x142,271x142,true,\frac { d f } { d x } = \frac { 1 } { \frac { d x } { d f } },\frac { d f } { d x } = \frac { 1 } { \frac { d x } { d f } }
29_em_170,identical,165x76,165x76,true,E ( t ) \leq E ( 0 ),E ( t ) \leq E ( 0 )
29_em_171,identical,325x117,325x117,true,\lim _ { t \rightarrow c } a _ { 1 } ( t ) = a _ { 1 },\lim _ { t \rightarrow c } a _ { 1 } ( t ) = a _ { 1 }
29_em_172,identical,193x74,193x74,true,n \geq 0,n \geq 0
29_em_173,identical,825x209,825x209,true,\frac { x ^ { 2 } + 1 3 x + 4 0 } { 2 x ^ { 3 } + 2 7 x ^ { 2 } + 1 1 1 x + 1 4 0 },\frac { x ^ { 2 } + 1 3 x + 4 0 } { 2 x ^ { 3 } + 2 7 x ^ { 2 } + 1 1 1 x + 1 4 0 }
29_em_174,identical,316x154,316x154,true,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } < 1,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } < 1
31_em_175,identical,434x149,434x149,true,\lim _ { x \rightarrow c } f ( x ) = f ( c ),\lim _ { x \rightarrow c } f ( x ) = f ( c )
31_em_176,identical,106x87,106x87,true,( \frac { \pi } { \sqrt { 2 } } ),( \frac { \pi } { \sqrt { 2 } } )
31_em_177,identical,127x118,127x118,true,\alpha ^ { - 1 },\alpha ^ { - 1 }
31_em_178,identical,162x86,162x86,true,q + w,q + w
31_em_180,identical,855x134,855x134,true,x ^ { 5 } + y ^ { 5 } - 5 x y + 1 = 0,x ^ { 5 } + y ^ { 5 } - 5 x y + 1 = 0
31_em_181,identical,379x227,379x227,true,\frac { a z ^ { - 1 } } { ( 1 - a z ^ { - 1 } ) ^ { 2 } },\frac { a z ^ { - 1 } } { ( 1 - a z ^ { - 1 } ) ^ { 2 } }
31_em_182,identical,430x117,430x117,true,( Y ) ( 1 ) = ( Y ) ( \frac { Y } { Y } ),( Y ) ( 1 ) = ( Y ) ( \frac { Y } { Y } )
31_em_183,identical,344x91,344x91,true,\sqrt { 9 } \times \sqrt { 5 },\sqrt { 9 } \times \sqrt { 5 }
31_em_184,identical,422x180,422x180,true,\frac { \sqrt { 8 1 } \times \sqrt { 2 } } { \sqrt { 1 0 0 } \times \sqrt { 2 } },\frac { \sqrt { 8 1 } \times \sqrt { 2 } } { \sqrt { 1 0 0 } \times \sqrt { 2 } }
31_em_185,identical,318x79,318x79,true,- P ( V _ { 2 } - V _ { 1 } ),- P ( V _ { 2 } - V _ { 1 } )
31_em_187,identical,98x58,98x58,true,5 0,5 0
31_em_188,identical,800x202,800x202,true,\tan a = \frac { \sin a } { \cos a },\tan a = \frac { \sin a } { \cos a }
31_em_189,identical,131x61,131x61,true,x . y,x . y
31_em_190,identical,611x173,611x173,true,\frac { 1 } { 2 5 } y ^ { 2 } - \frac { 8 } { 2 5 } y,\frac { 1 } { 2 5 } y ^ { 2 } - \frac { 8 } { 2 5 } y
31_em_191,identical,251x205,251x205,true,\sum _ { j = 1 } ^ { m } a _ { j } e _ { j },\sum _ { j = 1 } ^ { m } a _ { j } e _ { j }
31_em_192,identical,184x130,184x130,true,\int _ { a } ^ { x } f ( x ) d x,\int _ { a } ^ { x } f ( x ) d x
31_em_193,identical,673x102,673x102,true,"r _ { i } + d r _ { i } , p _ { i } + d p _ { i }","r _ { i } + d r _ { i } , p _ { i } + d p _ { i }"
31_em_194,identical,170x229,170x229,true,\frac { b ^ { 2 x } } { b ^ { y } },\frac { b ^ { 2 x } } { b ^ { y } }
31_em_195,identical,905x131,905x131,true,1 \times 2 \times 3 \times 4 \times 5 \times 6 = 7 2 0,1 \times 2 \times 3 \times 4 \times 5 \times 6 = 7 2 0
